reviewId,content,score
d653f551-850e-4df6-89c4-68c023ef972f,Parahh.. Bayar kok telat 2 jam.. Gw jadi gagal topup!!,1
b940b376-30a0-4030-966d-958dc19d1cca,good apk,5
c7b5a2f9-de7c-4201-b156-383418cb14e8,aplikasi sampah akun saya sampai kena bajak ud verifikasi wajah tetap gk bisa dibuka saya tau karna kartu saya sudah ilang tapi kan ada data saya disitu kenapa udh verifikasi wajah tetap gk kebuka udh saya cantumkan NIK KTP saya saat pertama saya up premium,1
1e1097c7-58f8-4ec2-9555-514f2c1af523,app nya makin kesini makin ga jelas kenapa akun dana saya kena pembekuan padahal tidak ada transaksi yg legal dan mencurigakan tolong dong atasi gimana sih bobrok banget,1
9f6dc50b-59ac-41d8-b4ed-12f3bd6d14eb,tolong berikan saya fitur dana instan,1
ba39fbdb-3a54-41a9-ab24-8d773c0d934b,layanan yg bagus apk dana top,5
3f2da996-b8f7-4bf7-be3e-b79269c1928f,luar biasa,5
d02d58cb-e41f-4e86-9065-ce10e0eab1e0,BURUK... AKUN TIBA2 DIBEKUKAN TANPA ALASAN JELAS.,1
92afa0b5-b996-4c61-a1dc-3da93e94aa13,baik,5
fc583967-e302-4ee5-809f-8a88bc3ac5cf,mantap,5
64144690-5b47-4637-b3f9-c10777356d31,sangat baik,5
5b674008-d9c7-4af0-83e8-9ac1f3d6d89b,ok,5
4628158a-855f-4721-babe-60df39358764,mantap,5
66bab0a8-cddc-447c-b280-2c92c08f25be,"mudah,cepat..tanpa hambatan",5
496c608f-76bf-41b5-8e5f-8637b81f9ca6,bagus sih gercep minusnya cuma susah kebuka fitur DANA CICIL nya,5
80e35872-66bd-4ca0-9be9-4116ee0c4d87,sangat membantu dlm pembayaran jg transfer,5
f9f68cf3-0f96-4c3e-ab06-0dbbe81e2579,ok,5
8ce9d0c1-f67f-4362-b2c5-afce4d32a853,"Dana udah gak aman, dalam sehari ini udah banyak korban, termasuk saya😀 ada oknum yang mengaku customer care lalu diam diam merampas saldo... saya sudah coba laporkan ke pihak dana, namun pihak dana cemeenn👎👎👎 respon doang yang gercep, tapi gerakan gaada",1
33bdd3f6-165c-4eea-8912-6665fa197b4a,Saya ingin menutup akun dana ini,5
a92619fe-a462-4daa-becd-26806b153a4f,sangat mantap,5
ca442301-ed9c-4085-a89a-9af2c82099ee,di dana aku tidak ada uang elektronik,5
c982c1b3-17c6-4ef6-af80-2906490ca6d4,kasih 2 aja g ada d munculkan dana cicil d aplikasi ku,2
f19462d0-196d-4c23-b35b-20dcfa7708d9,sangat bagus,5
dd31c577-9b79-4eb1-9d71-ee9c9ee929fa,KENAPA DANA CICIL SAYA GA BISA DI PAKAI? PADAHAL ADA LIMIT NYA.,1
b4015b7d-0cd4-471f-9a61-80dcae301076,lebih murah,5
d6f56013-e054-4641-813e-a09fb601532e,aplikasi ini bagus,5
468feb1c-d762-4491-9cc6-7819b9e6df6b,dana mantap,5
c130b5c0-da6d-4aca-9e25-92a9a93d4e3b,"transaksi dengan dana mudah tanpa ribet, top markotop dana,👍👍👍",5
a6684a7c-4db4-4a3e-a58f-4aa8e8fe56a1,gmn nih dana saya daritadi pass login ada tulisan connect jaringan stabil tolong perbaiki bug macam mana aku ambil uang,5
59d0d7f1-b7a8-46e5-bf22-ad8bd36c0e0f,mantap tanpa ribet,5
cf690f8a-f8b5-4fe6-bf81-34847953f69f,knpa dna sya ketikadi buka .sering kluar sendiri dan tidk bisa untuk trnsaksi.di situ di jlskn. ada pengecualian .llu kluar sndiri dn tidk bisa untuk transaksi,4
109eb811-2e30-458a-baab-57e1e20f546c,"apk nya bagus tapi buat qris di dabis nya lama kali katanya cuman seminggu tapi ini udah lebih, di dana aku yang satu lagi sebulan baru jadi qris nya, tolong lah di percepat",4
dd3958b8-5661-479f-9139-a261830e66a9,nice apps,5
ac571a75-e5bb-42cd-93ac-c64c57106fc6,sangat membantu,5
142a7f00-83a7-455a-977f-16324df1426a,sangat bermanfaat sekali,5
0f4dd065-9b10-4bce-a919-97246415aa3b,dana ga bikin ribet selalu ok,5
bc838fbb-76d3-4578-b790-d799a7a001ae,aplikasi pembayaran paling populer,5
8829f44d-9d37-46d3-9699-3e02a956788e,mantap,5
7152d36c-f72e-40bc-89a5-2438aeabdd12,Alhamdulillah dana cicil sudah bisa dipakai,5
ac30fd8d-adfe-4510-850e-5783edad2ff5,saya sukanya dana,5
905f9d53-4f3f-4eb0-ac13-dc32479c03d7,sangat membantu,5
f5b93b2c-5fc0-4034-8f90-5b8fa2484c53,katanya aman untuk menyimpan tapi nyatanya malah kena tipu harap pihak dana bisa memberikan penjelasan agar kami pengguna dana nyaman,1
6982ea9c-16c4-4cfe-a867-a60ccd26a0df,susah ada dana cicil transaksi banyak tapi engga muncul dana cicil nya,5
146e1198-382d-4139-8a7c-615c58e86f94,sangat membantu,5
8b3ba800-61bd-442e-bf91-b174a41f43d8,bagus sangat berguna,5
f91dbb82-be6c-4445-aa85-6671758e4567,sangat baik,5
127a463b-675a-4076-8ad1-141e383078b2,dana asu,1
7d232537-80da-46b8-9e4b-d4c86a902b8e,kenapa punya ku belum ada dana cicilannya ya,5
a9544be2-4502-4607-8590-f5b6b596b1cc,sangat bagus,5
dee4ebac-665c-444a-aa20-1b27d4101033,bagus,5
91c2f5f7-fbb2-4720-a5bc-c51691f834a3,mau hapus akun kenapa tidak bisa,3
723ba95d-ba58-4835-aee0-28e9a439ad0c,sangat puas,5
eac889dc-ec3d-4388-af1c-2356ecc42775,bguss sangat berguna,5
e9e1720a-307a-4ee5-92e9-510ba876988d,mempermudah transaksi,5
0c572e71-89fd-4bef-905b-4adf3584f365,bAik,5
056081be-57ff-4f06-a4b5-bcd2263ba77e,dana itu bagus saya suka pake dana transfer uang capt,2
5865d81c-7207-4988-8d69-8146b06867e8,tolong Amankan Akun Dana Saya makasih pakerjasamanya🙏,5
566245ba-2092-4da9-a49b-089cff8f90fb,percuma lah klo mau top up msih di batasi mah,1
abae9844-969a-4b52-bbbf-bbf89caf69f0,aaahhh,4
95b30bce-8ed0-4a5b-b732-b3ab1fc6d82f,bagus,4
53c4cff7-559b-44b1-8791-8b81375f8491,"sesuai prosedur,,,mantap",5
51dfe106-4038-4c58-befe-76d01500e926,josss,5
cf3c4dc4-5ee9-4873-882b-bc693ccd7239,bagus,5
54fe89da-8ba2-4140-8dbc-e8a4a3707951,sangat baik,5
4ffdbe86-c2b4-4dd4-8b02-ff7d254a14b1,"lumayan pelayanan walaupun 3hari baru kelar,,bukan 2×24 jam 🙄",3
85ee4beb-4e38-425a-8bb0-c0c31236bba5,mantap,5
16e84151-13e4-40ab-b018-de42425b9478,"sungguh kecewa , upgrade premium pakai bayar 5 ribu. malah tidak muncul kabupaten. pembodohan publik",1
08fc8239-c7ff-4945-9dfb-71e2d9243d74,bagus,5
3a4b09ee-c28f-4030-a326-4b7e0148a873,pantesan. ternyata udah banyak yang kecewa sama ini aplikasi. apalagi dana cicilnyaa.,1
4815611c-1814-4d17-b5bc-011c1a2984a4,baik,4
401cc77c-615b-4bab-b1ee-5dbb32a71aad,mantap,5
56ae494d-2dde-4119-b8f5-1eece925b306,ok,5
edcd6ccc-5552-486c-8013-7fe164274939,payah dana cicil ga bisa pake dana insatan ga bisa pake padahal sudah lunas bayar 🤔,1
f61d0674-4b86-4c3b-a89b-c98cb7811c92,sangat senang,5
829159cd-dcaf-447c-8ca0-1e09f56c923c,"Bagus secara keseluruhan, tapi kurang di optimalisasi aplikasi dan kecepatan reload aplikasi.",4
21f6788f-5ca7-4eff-9311-aba6e190cae4,bagus cuma tidak bisa top up,3
2a0b0b8d-9609-45b6-aef8-9970d730ada6,"aplikasi jelek uang saya sering hilang bukan jumlah kecil,keamananya kurang baik saya kecewa dengan DANA",1
0f1becd2-0cd1-4b6c-8771-cdd988e9b113,mantap,5
808c2a73-596d-461c-8436-54d85bccb80f,ok,5
6931cb10-0e5e-47f1-89b0-f7044487289e,puassss.... mantaappp,5
444d5070-4216-473b-8906-995cc1ad2ff8,apk ini transaksi sudah byk tapi ngak bisa dipakai dana cicil nya,2
0c32cd44-265c-4c5d-b8a5-acd66e07f8b2,mantap,5
d3d8d152-8683-4a73-8446-462ead57c6cc,"buat yg download dana buat top up game kalo kata saya jangan, aku udah ngisi saldo dana banyak, terus udah ku jalani semua peraturan buat top up di dana nya, tapi ujung Ujung nya dana nya gk mau kirim, buang buang uang sama waktu😠, aku udah ber kali kali coba lagi sama teman teman ku yg pada bisa pake dana tapi sama aja, tulisan nya cuma dana menolak membayar",1
b0e0871d-216d-4bd2-9099-53a951e82e9a,bagus,5
5d406c94-20f7-4ad4-9814-7460b44270e7,dana mantap,3
edeab2a0-7736-4386-8319-8e5978c9ab46,oke,5
408e8822-9dea-421b-b11e-3959970dedd8,Mantap,5
de3ef7ce-4d53-4ed7-bac8-03babdde57e3,sangat puas pake Dana indonesia,5
a0d67931-4af1-4174-ada2-ceed416303c0,hebat,5
6602210d-efd5-49f4-8aa4-e1a21a6f2451,bgus,5
165f3740-20c3-4dfb-b608-820798d07780,sangat membantu,5
467110db-5caa-49b4-9522-666e30e11fdd,sangat membatasi dalam hal keuangan top banget,5
1911b9e0-b66f-4e8b-9949-ef91aa1fb7bb,"apaan ini, saldo 100 ribu ilang 50 ribu",1
68d8280b-1e30-4667-869a-448e95414fcc,cepat aman,5
25e89c12-dd72-4382-8d3b-ec7baa16046a,banyak iklan sering ngelag,4
a080b35d-2a42-4956-b7de-2c691ebbbe4e,lumayan... tf tanpa hrus ke link,4
9d975ccf-d1fb-4926-8518-65322e3dd844,kenapa saya tidak bisa masuk ke akun saya,3
b99a4fc3-3994-4b70-8673-6706998f2a4a,ok,5
13791900-cd42-4b55-968b-d2b2487038bf,good,5
bb870003-ac56-417f-9e1f-8acdbe638db5,mantap makasih,5
5af90f4c-299b-4760-a8db-85a7868555a6,👍,5
37a79772-92ea-45ca-998b-6850a9174e2d,iini gimana versi udah terbaru update ga pernah telat uang ada di dana kenapa fitur fitur di dana ga bisa ke buka semua bahkan buat tanya tanya ke customer service nya aja ga bisa kebuka gimana ini kasi solusi dong,1
e3991467-b54b-44fc-bc95-53cd4c4d878f,good,5
cbbbf2bd-db35-4091-9958-83f108880620,jos,5
36107673-c3fb-45e6-8d72-f169f38b8060,Bagus banget,5
f9975319-fa19-439d-987f-d056b7cf06b9,good,5
bb7082f7-47c4-4b5d-8c8b-21a136d95417,"Mengasih kemenangan dan ber,bagi dan saya bahagia apa bila saya medan karna menghasilkan uang Trimakas dana",5
7416e8e7-a2f3-4ef8-ad74-c730bef94862,"PENCURI VOUCHER,, KEMBALIIN WOI",1
905f4a92-2723-4e69-868f-9841496795a9,puas kali,5
82a4a2ff-2beb-461a-b07d-8d9fd592f97e,good luck,5
fe95fe16-ccde-4492-b162-0ab7b0f4218d,"kenapa dana instan saya tidak bisa di pakai. sudah dua minggu tidak bisa di gunakan. keterangannya.maaf saat ini lagi ada kendala,nanti lagi ya. sudah 2minggu kaya gitu terus.",5
5d658032-a094-4eb4-941a-fc5fc38420d2,Bagus dan mudah,4
0b79c957-83c5-435e-a623-7da76feca3b7,saya top up sering ilang 100rb ya ini gmna sih dana,3
6b2238d0-a154-41d8-9366-90c2dd7a1bd9,sangat membantu,5
02def563-3a84-47b6-800a-d39882d1e323,sngat baik,5
492b2dde-00ab-4d99-a3d8-a18c72bd0054,sangat bagus,5
1234382e-478d-44e2-aa8e-9c846476143a,bagus dan cepat proses nya,5
39d92ef8-db81-4e20-8733-18559ebae79e,Aplikasi yang sangat membantu,5
3aa056ba-6ce2-429b-9f91-d4f2285be0fc,mantappp,5
4838ca49-7d4e-4192-bf79-fc3df89f7429,ok,5
977ebecb-d3fe-47db-a1a4-a5a32b6a340e,good,5
fdf14aa1-029f-4fc4-9aa6-d5d1afdef2dc,"ini aplikasinya gmn ya,,,ada tulisan harus memperbaharui data,,,aturan dari BI,,,udh di klik gak bisa2 trs",3
349c82f4-9f94-4495-bb1f-264db3c94b9b,baguss sih sanggat membantu menghemat uang,5
8fb3a6de-3812-4260-a7f3-b7b4d5739e21,keren,5
3d8ad609-1790-4883-99d1-ba6b1df852bc,keseringan tdak. optimal,2
5cca3bfa-e023-4a66-9829-e06b64a9c754,"BICARA DENGAN DIANA TERKAIT MASALAHNYA, UJUNG"" NYA DIBAWA KE CEK TRANSAKSI TERUS, APAAN BUKAN ITU MASALAHNYAAAA, KOK MALAH CEK TRANSAKSI CEK TRANSAKSI BDO BGT, BICARA AMA BOT, SIAPIN LAH BICARA DENGAN SERVICE CENTER JANGAN BOT TERUS DISIAPKAN, JAWABANNYA SAMA TERUS",1
43d72eeb-b7bb-4ffb-b6b5-5180bc16ca9a,bagus,5
63f01a32-5d21-497d-a40c-4e4edc3fe725,sangat baik,5
6165915a-25ee-4843-8ce9-756fe35d243a,Ngisi saldo 600 tapi dipotong sepihak tanpa kofirmasi kepada yang punya pelayanan yang sangat minus saldo yang dipotong banyak sekali aplikasi yang merugikan mzk isi saldo 600 dipotong 220 dengan alasan yang tidak jelas tolong kembalikan saldo saya,1
a265653f-59f2-44f4-bcd8-89660cc1030d,bagus,5
21a81744-8f95-4e6b-b50d-2d6a47515f78,mantap,5
219d2cad-0ed7-4d74-b6f7-39bda509af0e,aplikasi bagus tetapi sampai sekarang belum ada fitur dana cicil saya kasih bintang 3 dlu yaaaa 🤝,3
03f4efa2-8d91-4a36-80cc-78a353dff7c1,sngat menyenangkan,5
f62ad8a4-6ebe-4bd0-8f48-1089d7b75871,lumayan nih,5
013ce0e2-097c-4e97-bb20-3f27dae0462e,Mantapp,5
c16ff73a-f4dc-4180-abe6-6356b5a96261,kenapa d fitur saya nggak ada dana cicil,3
66c94070-40e1-4d8b-90e9-5f845085b9e8,sangat membantu sekali,5
01e1e965-bcb8-490d-b9ec-c3eb42b68279,dananya suka ngeblank keluar sendiri bikin emosi,1
5e6379aa-c92f-4cf7-a580-2e046751576e,👍,5
5c6136ce-dd9e-495f-8dc7-abb3ef21d7e6,mantap,5
157579ca-701d-4047-8ab5-22fee3940992,sangat membantu...dengan adanya aplikasi ini mempermudah bayar listrik..dll..,5
78598f34-97df-4a95-bfd3-6adafc1de2ba,manta semoga Dana ku bisa jadi peremium seperti Dana ku yg akun dan ponsel ny hilang serta kartu nya,5
daecbc0f-4c83-4f0c-8198-fe0641609660,good,5
b1dc6adb-96c9-45c9-8d55-2e73ed312992,"pengalaman saya tidak banyak, cuma Driver aja",5
67b50597-3e76-4cae-9513-5a21ac54606f,aplikasi jelek tidak bisa pemindahan akun dengan cepat,1
0841956d-527c-435d-abdc-73fe67493dfd,-1 gada dana cicilnya,5
86012b48-afee-4f65-bd43-f8f21db1c181,sangat baik,5
6b3442fb-9f63-411d-b908-4f3c12feff1e,mohon dana cicilnya,5
f86d1a88-6ecc-4224-a004-6114f296decd,aman menggunakan dana,5
f14385d3-9ddc-46a0-bdb1-f1bd97c96632,oke,5
a40c0c6b-b829-4e0a-aa7b-e04a611c6880,tiga bintang dulu,3
65334fd3-c643-4bc4-8480-4766f1eff353,mohon didengar saran saya sekarang lgi marak penipuan dari dana tolong diaktifkan fitur ambil uang kembali agar tidak tertipu,5
9a5ae6db-4627-4615-8ab0-786eab6cf9c5,sangat bagus,5
532bbba9-3a3c-4ef0-b81b-a11e6e65f389,Kenapa dana yang transfer dari rek BRI gak masuk d akun dana ya.kendalanya dimna ya🙏,5
6f9670a9-8f58-4576-8e56-aa99717117c8,sangat bagus,4
13e6dc82-02b1-4c93-8c3c-9982f560cb81,fitur dana cucil tidak bisa d pakai pdahal transaksi lancar .payah amat..,2
9cebbd36-d6ad-4f0c-9de2-44086195afff,keren,5
56da1171-6c15-4dd1-90a4-88cd07597aa1,apk ini sangat membatu saya terimakasih dans,5
e44ef03e-2df1-4368-961e-981825b6c260,dana cicil saya ga mucul,5
5cec6bdd-a488-4e74-bc2b-2b44defe37d3,praktis,5
40c48eef-c7fe-4058-9866-45f9769eabed,bagus,4
b91f5946-c185-46a9-8db3-53ca16384624,mantaf,5
e75a2148-936e-4ee0-a211-dcf699fdcb9e,memudahkan saya,5
9634e610-e71c-4077-9304-2da7f50b9700,bagus,5
7c5e5bb4-2f88-4f2a-ad78-d963db53628c,"Terimakasih DANA, Sangat membantu",5
3581b155-3f67-484d-b5f9-9b4d6a15651c,saya mau update dana cicilan,5
9aee34f1-9f48-4615-a27e-4973f5512cf5,bgus,5
6f5d6655-9313-4c6c-9933-4d9a83ec6835,mantap,5
deb10386-d3b8-4f18-beba-448f15031709,mantap,5
501084e8-4d9e-4ce2-871d-8573845df7ef,sangat simpel dan nyaman.,5
cc497db7-5999-490d-9c82-d9a52f10dcb5,aplikasi ini sangat cocok mempergampang dalam situasi mendesak terima kasi,5
78b47bb5-1fa4-449f-bf64-fa10e65008c6,"lumayan bagus, bisalah untuk aktivitas sehari 2",5
ac1c225e-4892-4933-95f2-b8c3825a1c63,aplikasi ini sangat membantu 👍👍👍,5
9d107a23-0503-4abb-88f4-ceb7ddc7793e,good,5
c9245fd7-71f6-4000-a228-2cc67dfa6d20,"sekarang jadi ribet mau ngirim uang,, kadang lag banget,, mohon di pertingkat masalah nya",1
2a71ea2c-b569-496b-841f-510244e9e454,sngt puas,5
127c2ae0-7416-40cd-b648-14ad452818a2,"akhir² ini dana tidak aman, uang saya ada yang ambil pihak dana tidak bertanggung jawab.",1
ec4e24c2-18c7-4fe8-9d2c-379eeae133c3,"kenapa tiap mau scan QR selalu tidak terdeteksi. padahal sinyal aman, QR juga. aplikasi pun dah di upgrade.. next. udah di restart, upgrade, clear chace tetep invalid QR nya. padahal mau minta saldo jadi gagal terus",1
4cf1a87a-807c-4845-aee2-553151a55e31,kenapa daftar esbn di dana kok susah ya,2
297aec7c-723a-4580-8a0f-92614a37c52c,"Uang saya hilang di dana, sampai saat ini belum bisa balik, hati hati yaa yg punya aplikasi ini",1
cb22ad8a-2dd5-43ce-8e48-3b09bf28ca1b,bagus👍,5
47783559-4c40-4050-9f23-563e23990e40,cukup terpercaya..bgs,5
20c6e840-3dc5-45a6-9bdb-f2956e281f36,gimana ini,5
53e9d2a0-3af8-458b-9f1f-6a52915b25f6,"Skrg setiap mau login dana, langsung masuk ke akun saya. Emang sangat bagus Tapi sangat disayangkan, tidak ada pembatas password sperti mbanking pada bank karena gampang di lihat orang lain. Jadi, yang saya inginkan ketika login, diawasi dengan sandi aplikasi dana yang saya buat, lalu langsung login ke akun saya. • Atau balikan loginnya seperti dulu.. Setelah ketik nomor telpon, diminta verifikasi wajah, baru login ke akun. Verifikasi wajah jangan dihilangkan karena utk pengamanan akun dana..",1
71da8690-e279-4c85-9502-f4a01ef79ddb,"pake update premium segala,padahal tinggal transfer Sama minta udah enak,ngapain di update juga,mempersulit hidup",2
d3ecc3ec-083f-43a3-96ec-ebc8c2bd9e57,mengecewakan upgrade nya kelamaan padahal uang dibutuhkan buat secepatnya malah disuruh upgrade lama pula.ampun nih aplikasi JD saldo GK bisa dikirim,2
07e0eb18-e1e5-491e-83e3-021ba41da292,bagus,5
3fbe06c6-ec7c-42b9-a2e1-87f331a3125e,"bisa""nya uangku 1 juta hilang dari dana,pas aku liat riwayat ada banyak transaksi,ini jelas akun dihack",2
4eec7df8-a986-4a24-90dc-9c6fca8375cd,"DANA aplikasi taik. Upgrade susah sekali . Verifikasi KTP lulus, giliran Foto Wajah error terus .",1
5c3ae582-5d12-4b4e-a8cc-e9f6c7133237,Padahal udah kecantum ktp tpi gk bisa masuk tolonglah,1
59c32bdc-68e6-462c-8958-b3f08fcd9bf1,apk nya bagus . cuma dana cicil tdk bisa digunakan . sudah hub DIANA tdk ada solusi sama sekali,5
4006659b-897a-4a4e-a301-86884a1e46a1,goood job,5
4d489a72-ce1c-4b3d-b59f-72b2ec6a3f64,sangat membantu,5
5219c406-3768-4d21-99c6-839aa591cf0c,lancar,2
3aff8398-db9f-46e0-aaa4-d41b2930b258,mntp ohhh,5
4856db16-c8a2-416c-97d6-2fed76420756,Saya menabung dana,5
3b5bce13-1838-4154-af9a-d04898a25ebd,bagus,5
504a343f-d7cb-4cc9-9e89-fa91f192de11,saya ingin login ke akun dana saya TPI login pake privikasih pakai data diri saya sendiri,5
aae3ad1c-2866-43c3-aeac-667734712787,amin...???,5
89f460a6-eda8-48f4-8eff-33ff7fb246e8,not recomend beberapa kali uang saya hilang sering ada transaksi yg tidak dikenal bahkan chat diana pun ga jelas mencla mencle muter² ujung² nya ga selesai permadalahn udh tutuo aja dana iniiiiiiiiiiiiiiiii,1
bc92d16a-9e02-402c-84c9-4a1a6b18a800,dana cicil kok gak bisa ya? tolong diperbaiki lagi🙏,5
6bc1e6c2-134c-4d3f-8789-fc255a471e2a,aneh gw sama aplikasi ini jelas2 dana cicil gw ada limit 100 tp g bisa d pake kan aneh ngapain ngasih limit tp g bisa d pake ...parahhhh,1
d2a17f44-f675-4971-8a1e-5f8417810a20,sulit untuk memindahkan aset ke akun baru,2
2a2dd29d-8d0e-42f0-8288-e12be666a593,bagus 👍,5
a8d48be4-9d73-4a64-86e0-304e056d7235,dana cicil saya belom muncul,3
f4900243-3005-4f06-a71c-fb5246ae22a4,kacau uang ku terkuras padahal pembayaran otomatis sudah dimatikan,1
3579c451-df86-47a4-bd71-8f113a7e0b40,"halo min gimana cara mengatasi untuk nomor dana yg sudah hilang, mau masuk ke dana nya harus minta otp sedangkan nomornya sudah hilang, padahal didana lumayan ,cara memulihkan akun nya min",3
d78c4a0c-5270-4e8d-a172-610f38ef3ef7,bagus,4
79f3c3a6-e1b9-432d-a6af-cd8d83cb3924,"top up berhasil tp saldo GK nambah hub cs n ikutin prosedur udah tapi duit d saldo GK balik ..padahal bkti TF udah d cntumin ..jawaban d cs nya d ulang"" tanpa ada tanggung jawab .dana banyak maling nya ..",1
c0b26abf-2ab2-4a6a-b899-9d465e77a924,good sangat mendukung,5
93277f2d-f220-4aa3-a087-f72d78b25d21,bagus,5
f7e57617-e1b0-424b-9c9f-e9d468efc3c9,sangat membantu untuk bayar utang,5
bb76fd4d-c59e-41c1-87ae-5a444b430907,sangat membantu,5
05e3b6da-ad2c-4596-8efa-7caa72773f6d,mantap,5
22081222-91d4-4796-9c9c-24b598d70628,sangat membantu,5
33e8af77-843e-4b9e-b425-3dbda4aefa7d,kenapa bua beli emas gabisa eror atau apa ?,3
2a591d37-7e5d-4aad-9e5b-9e96fbf6d7be,gabisa di instal,1
2753067e-7218-4cb8-b981-4788b9fe9c34,bagus sekali,5
7ca2944d-39a8-4026-a534-c83b79b89afa,"kecewa kali sama dana, sangat kecewa",1
9d6fb90b-f1cc-437e-925b-991b5634d264,cepat bikin praktis,5
16af9a31-6d2b-4567-983f-68ccd7bab3af,aplikasi tolol setiap mau check in hari kedua selalu gagal padahal sinyal lancar takut rugi ni apk idiot,1
4b7b8645-d8de-4c7d-ad5c-57e8e86f30df,mantap,5
c5837058-c004-4078-9e6d-f475f68fcdee,mantap,5
e6fc1bee-bf1b-4727-a611-175c2c5b4021,saya tidak bisa login karena saya tidak menerima kode otp bisa KH bantu saya,5
541d33dc-63f2-46e4-acd0-4bf7ad28a17c,bagus,5
336afc19-dd0b-4c84-aad1-b38e91876f46,bagus,5
5725e8b0-f82f-4823-a9e4-4aa51259db7f,sangat membantu 👍,5
5b6bf7d6-9930-4cc8-9a3a-5358c702b60a,baik,5
2e1e4fd4-6fd8-4cef-babb-1f84e56ddeef,sangat bagus..sangat membantuku... recommended bangt,5
e7b468bb-694c-4545-9d85-9eeca57b3783,"Pihak dana, kerja sama dong sama ""Wise"" padahal bisa lewat dana, tapi dari wise nya menolak. jadi menyusahkan saja.",1
f7efdf42-9ccd-4c32-a98c-4303581784ff,good jons,5
d35673a6-d5d9-4539-8584-dd795b159c13,baik,4
2a3b6343-b15b-4474-8541-65ac60c6573b,sangat puas,5
d8258679-d4e7-4b69-9649-07932bc71bec,"mau nanya ni. kenapa jaringan selalu dibilang jelek? padahal.. ku pake jaringan buat nonton tiktok, ig, atau berbagai sosmed aman aja.. tapi giliran ke dana yaampun.. minta tolong banget kesusahan mau bayar.. harus pake wifi dirumah supaya bisa bayar. tolong diperbaiki",3
c3345b77-0604-4e5b-8348-b2f751910b96,ok,5
9abf443a-8736-4a64-8cba-911470805f93,sukses dan tingkatkan perkembangannya👍👍👍,5
156de1fe-6b91-4ec7-9659-01efaa157c7c,"pakai dana emang bagus, tapi blm ada dana cicil",5
fb616a40-6458-495a-8fca-bdf96f6aab3d,lumayan bagus,4
c31124cc-fdb1-4871-a29a-8c1f8b4ff415,jos pokok y simpel,5
1320f473-23e8-45f9-b4b7-fe7e2821f92c,saya pernah kehilangan saldo ada transaksi yg enggak saya kenal.. dana cicil ada limit tapi tidak bisa di gunakan🫣🫣,5
0ba1e03e-c33a-46c6-8328-eeb4ed6c605c,aplikasi dana sangat membantu dan mempermudah transaksi. mksh dana,5
4d7892a4-0f02-4526-815e-e232f023103f,sangat bagus,5
11021696-ffed-46a8-8ba5-bc687511809a,mantap,5
4f0ac6d1-0622-4fad-930a-3c325b80ecaa,mantap,5
e6aeb2fd-76ec-441f-9288-088087a9893a,mudah di gunakan,5
c716d977-21a1-46b0-8f18-de0414d99c3e,sangat membantu transaksi,5
a3375985-e484-416f-a2b3-5fbd95f136db,Apa ini tidak bisa login,1
f718d151-13b5-4771-b99e-a6125705041b,very good,5
5106e9b2-eb08-4aa7-9fcb-11469882f616,seruh dan membantu bangett😁,5
c7f61753-d723-4c8b-9687-9d33abb72a2f,mantap,4
213d631c-a744-4d94-b112-34b6ba4d4e4f,saya suka dngan adanya dana digital ini tap saya tida mndapatkan fitur dana cicil,5
8a4bf332-2178-449f-bb03-2f7d4d986b8b,sangat cepat transaksinya,5
5150756c-a18c-4485-aab1-f22bf535cbf8,ok,5
e3bd788c-eecf-4b57-a7cd-452df52f639d,bagus,5
f7e99905-61d9-431d-a684-3491ad68f16f,sangat memuaskan,5
64aa8b64-05ce-497e-ae3d-f0c846457e0f,mantap sekali,5
b4e68a79-73a5-4dd5-9935-4dd549194def,saya suka banget,5
e26dfa25-58d5-4efd-8448-920d102867de,"overall bagus, cuman ada 1 masalah di dana bisnis saya. ketika saya ingin mengunduh QRIS dana bisnis tiba tiba di alihkan ke info aplikasi, padahal izin aplikasinya sudah saya aktifkan. namun tetap saja ketika saya klik unduh QRIS tiba tiba langsung di alihkan ke info aplikasi.",4
e992bd2c-2b58-4429-9288-d3d88fe3c257,limit cuma 20 jt premium susah susah update lah minimal 50 jt kek yang bisnis 100 jt baru enak,1
c2f3d46c-7263-4d8a-adae-f244ec1ef825,"keren aplikasi tercepat tanpa hambatan,trm ksh admin",5
aeda2170-e106-4b58-b38c-c6e28e6913a3,Bagus sekali,5
5c63d92a-7cb6-45db-a25d-ff1b00602953,ini kenapa ya dana saya elor koneksi internet terputus tolong min bantuan nya buat benerin terimakasih,5
bf6eb3d5-d17b-4db4-9f8e-75ff65704b9a,sangat bermanfaat,5
f0db48d6-0b18-42e6-bd1f-d3ce7a93381c,masih terpakai,5
6613939c-71f6-4092-9c4e-0b81e02f8358,Bagus,1
7bfe4250-831e-497a-846a-1e961b69a1ed,sdh smpe limit masih blm di aktfkn paylater,5
862a67bc-3397-490c-a725-85959918980e,"Rawan dipakai untuk tindakan penipuan. Saya kena tipu, walaupun nominalnya tidak seberapa tapi responnya tidak memuaskan. Sudah mengikuti runtutan pertanyaan malah disuruh lapor ke polisi.",3
59b3fe8f-2912-4412-8be4-7f2929a5c804,"udah lama pakai dana , trnsksi jg sampai limit 40 , ttp dacil dana instan kaga muncul muncul..",1
38ee5fbd-67f7-4e13-aeb8-a852a2bb5937,👍👍,5
